order_id,customer_id,customer_name,product_id,product_name,category,sub_category,order_date,delivery_date,order_quantity,unit_price,total_price,discount,payment_method,city,state,country,region,salesperson_id,salesperson_name,return_status,,
ORD6080,CUST7358,John Doe,PROD515,Phone,Electronics,Tablet,01-04-2023,27-03-2023,8,1143.88,9151.04,21.83,Credit Card,Los Angeles,IL,USA,South,SP96,Charlie,Not Returned,ORD6080-John Doe-Phone-8,1
ORD8073,CUST2104,Robert Brown,PROD521,Phone,Appliances,Microwave,11-11-2023,19-11-2023,7,1135.83,7950.81,6.79,DEBIT card,Phoenix,IL,USA,Central,SP60,Alice,Not Returned,ORD8073-Robert Brown-Phone-7,1
ORD9401,CUST7076,Michael Johnson,PROD845,Laptop,Electronics,Laptop,29-03-2023,24-03-2023,4,645.25,2581,42.49,Cash,Phoenix,CA,USA,East,SP11,David,Not Returned,ORD9401-Michael Johnson-Laptop-4,1
ORD3078,CUST3338,Robert Brown,PROD119,tablet,Appliances,Washing Machine,10-10-2023,14-10-2023,4,1730.75,6923,32.89,online payment,Phoenix,AZ,USA,North,SP12,David,Not Returned,ORD3078-Robert Brown-tablet-4,1
ORD1293,CUST1672,John Doe,PROD251,Phone,Electronics,Tablet,12-02-2023,17-02-2023,8,1221.48,9771.84,48.27,online payment,Houston,IL,USA,East,SP17,Bob,,ORD1293-John Doe-Phone-8,1
ORD1475,CUST9251,Robert Brown,PROD654,Laptop,Accessories,Headphones,02-12-2023,17-12-2023,8,875.72,7005.76,11.42,Cash,Phoenix,CA,USA,East,SP34,David,,ORD1475-Robert Brown-Laptop-8,1
ORD4527,CUST4096,Alice Smith,PROD540,Phone,Electronics,Laptop,04-07-2023,18-07-2023,10,51.68,516.8,12.73,credit card,Phoenix,NY,USA,East,SP59,David,Not Returned,ORD4527-Alice Smith-Phone-10,1
ORD8110,CUST6208,John Doe,PROD469,Laptop,Electronics,Laptop,08-11-2023,20-11-2023,10,1330.03,13300.3,21.77,DEBIT card,Los Angeles,IL,USA,Central,SP33,Bob,,ORD8110-John Doe-Laptop-10,1
ORD6985,,Alice Smith,PROD836,Monitorr,Electronics,Laptop,21-07-2023,21-07-2023,4,1679.88,6719.52,30.4,Online Payment,New York,NY,USA,North,SP73,Bob,,ORD6985-Alice Smith-Monitorr-4,1
ORD1256,,Robert Brown,PROD963,KEYBOARD,Accessories,Keyboard,17-03-2023,26-03-2023,9,1702.74,15324.66,34.32,credit card,Houston,AZ,USA,Central,SP25,Charlie,,ORD1256-Robert Brown-KEYBOARD-9,1
ORD5891,CUST5109,Michael Johnson,PROD308,Phone,Appliances,Refrigerator,10-03-2023,22-03-2023,1,1813.9,1813.9,5.98,Cash,Houston,AZ,USA,North,SP35,Alice,Not Returned,ORD5891-Michael Johnson-Phone-1,1
ORD8296,CUST6736,Alice Smith,PROD662,Monitorr,Accessories,Keyboard,27-03-2023,24-03-2023,5,1876.48,9382.4,45.59,online payment,Los Angeles,TX,USA,Central,SP12,Charlie,Returned,ORD8296-Alice Smith-Monitorr-5,1
ORD9234,CUST1924,Emma Watson,PROD320,Phone,Accessories,Keyboard,17-07-2023,21-07-2023,8,950.38,7603.04,9.46,Credit Card,Los Angeles,NY,USA,West,SP76,Alice,Not Returned,ORD9234-Emma Watson-Phone-8,1
ORD4882,CUST3508,Robert Brown,PROD948,Phone,Electronics,Phone,04-05-2023,14-05-2023,1,1631.82,1631.82,14.41,online payment,Chicago,NY,USA,South,SP99,David,,ORD4882-Robert Brown-Phone-1,1
ORD8501,CUST9283,Robert Brown,PROD684,Laptop,Electronics,Phone,16-05-2023,12-05-2023,2,1210.09,2420.18,32.76,Credit Card,Chicago,TX,USA,South,SP38,Charlie,,ORD8501-Robert Brown-Laptop-2,1
ORD8921,CUST4014,John Doe,PROD762,Laptop,Appliances,Refrigerator,28-08-2023,02-09-2023,4,142.99,571.96,33.32,Credit Card,Phoenix,NY,USA,South,SP70,David,Returned,ORD8921-John Doe-Laptop-4,1
ORD8837,CUST6503,Alice Smith,PROD469,Laptop,Accessories,Keyboard,18-11-2023,26-11-2023,1,556.65,556.65,23.21,DEBIT card,Houston,CA,USA,South,SP45,Alice,Returned,ORD8837-Alice Smith-Laptop-1,1
ORD5397,CUST8190,Michael Johnson,PROD570,Laptop,Electronics,Phone,25-08-2023,29-08-2023,4,157.23,628.92,48.72,online payment,New York,CA,USA,Central,SP98,Bob,Not Returned,ORD5397-Michael Johnson-Laptop-4,1
ORD3209,,Alice Smith,PROD164,Monitorr,Accessories,Mouse,31-07-2023,14-08-2023,8,776.33,6210.64,8.57,online payment,Chicago,CA,USA,East,SP19,Bob,,ORD3209-Alice Smith-Monitorr-8,1
ORD5382,CUST5026,Alice Smith,PROD519,tablet,Furniture,Sofa,27-05-2023,05-06-2023,7,1894.57,16668.53,21.55,Online Payment,Phoenix,AZ,USA,West,SP43,Bob,,ORD5382-Alice Smith-tablet-7,1
ORD3725,CUST5715,John Doe,PROD414,KEYBOARD,Appliances,Microwave,09-11-2023,07-11-2023,1,1541.46,1541.46,,Cash,Phoenix,CA,USA,West,SP17,Emma,Returned,ORD3725-John Doe-KEYBOARD-1,1
ORD9821,CUST3348,Alice Smith,PROD512,Laptop,Appliances,Microwave,27-03-2023,06-04-2023,5,1032.58,5162.9,10.08,DEBIT card,Chicago,NY,USA,West,SP96,David,,ORD9821-Alice Smith-Laptop-5,1
ORD5819,CUST6202,Robert Brown,PROD876,HeadPhons,Furniture,Table,11-09-2023,10-09-2023,10,380.39,3803.9,19.31,DEBIT card,Houston,AZ,USA,West,SP61,Alice,Returned,ORD5819-Robert Brown-HeadPhons-10,1
ORD9105,CUST2067,Alice Smith,PROD945,tablet,Appliances,Washing Machine,31-03-2023,13-04-2023,2,134.51,269.02,41.89,online payment,Houston,IL,USA,Central,SP96,Charlie,,ORD9105-Alice Smith-tablet-2,1
ORD5973,CUST9753,Emma Watson,PROD784,tablet,Furniture,Sofa,InvalidDate,InvalidDate,10,537.89,5378.9,31.3,DEBIT card,Phoenix,CA,USA,West,SP32,Charlie,Returned,ORD5973-Emma Watson-tablet-10,1
ORD4002,,Robert Brown,PROD642,Monitorr,Electronics,Phone,10-12-2023,08-12-2023,2,1818.21,3636.42,20.88,Credit Card,Chicago,TX,USA,East,SP18,Charlie,Not Returned,ORD4002-Robert Brown-Monitorr-2,1
ORD3131,CUST6270,Robert Brown,PROD236,Monitorr,Electronics,Laptop,13-04-2023,13-04-2023,8,1356.91,10855.28,0.12,Credit Card,New York,NY,USA,Central,SP20,Alice,Not Returned,ORD3131-Robert Brown-Monitorr-8,1
ORD5256,CUST3350,Emma Watson,PROD211,tablet,Electronics,Phone,01-11-2023,08-11-2023,10,1199.5,11995,46.58,online payment,Phoenix,CA,USA,West,SP31,David,Returned,ORD5256-Emma Watson-tablet-10,1
ORD2943,CUST4828,Emma Watson,PROD886,tablet,Electronics,Tablet,25-12-2023,07-01-2024,10,1274.51,12745.1,2.86,online payment,Phoenix,NY,USA,North,SP65,Charlie,Returned,ORD2943-Emma Watson-tablet-10,1
ORD7642,,Emma Watson,PROD834,Monitorr,Furniture,Chair,01-03-2023,12-03-2023,8,1653.31,13226.48,49.29,DEBIT card,Chicago,TX,USA,East,SP57,Alice,,ORD7642-Emma Watson-Monitorr-8,1
ORD6604,,Alice Smith,PROD101,HeadPhons,Furniture,Sofa,10-08-2023,08-08-2023,1,1246.03,1246.03,8.11,Cash,Los Angeles,IL,USA,East,SP17,David,Returned,ORD6604-Alice Smith-HeadPhons-1,1
ORD1717,CUST7349,Michael Johnson,PROD949,tablet,Accessories,Keyboard,InvalidDate,InvalidDate,6,1531.9,9191.4,14.27,DEBIT card,Chicago,CA,USA,North,SP87,David,,ORD1717-Michael Johnson-tablet-6,1
ORD4178,CUST2960,Michael Johnson,PROD114,tablet,Appliances,Microwave,23-07-2023,28-07-2023,8,1531.14,12249.12,0.59,Cash,New York,TX,USA,East,SP12,David,Returned,ORD4178-Michael Johnson-tablet-8,1
ORD1439,CUST1576,John Doe,PROD293,Phone,Electronics,Phone,26-08-2023,28-08-2023,10,616.5,6165,36.49,credit card,New York,CA,USA,West,SP53,Emma,Not Returned,ORD1439-John Doe-Phone-10,1
ORD7929,CUST2211,John Doe,PROD799,KEYBOARD,Appliances,Microwave,08-10-2023,10-10-2023,8,340.23,2721.84,43.28,Online Payment,New York,CA,USA,South,SP69,Alice,Not Returned,ORD7929-John Doe-KEYBOARD-8,1
ORD5114,,Robert Brown,PROD862,tablet,Accessories,Mouse,22-05-2023,25-05-2023,4,1006.22,4024.88,-32.97,credit card,Phoenix,AZ,USA,South,SP47,David,,ORD5114-Robert Brown-tablet-4,1
ORD5448,CUST8805,Robert Brown,PROD583,tablet,Furniture,Table,15-05-2023,21-05-2023,2,1207.35,2414.7,,online payment,Phoenix,AZ,USA,West,SP91,Bob,,ORD5448-Robert Brown-tablet-2,1
ORD7837,CUST7325,Michael Johnson,PROD109,Phone,Electronics,Laptop,24-09-2023,26-09-2023,1,1470.05,1470.05,46.65,Cash,Los Angeles,NY,USA,East,SP58,Bob,,ORD7837-Michael Johnson-Phone-1,1
ORD7735,CUST7336,John Doe,PROD951,Monitorr,Electronics,Tablet,28-05-2023,29-05-2023,9,481.37,4332.33,2.92,online payment,Phoenix,AZ,USA,Central,SP11,Bob,,ORD7735-John Doe-Monitorr-9,1
ORD5605,CUST4893,Robert Brown,PROD875,HeadPhons,Appliances,Washing Machine,21-06-2023,03-07-2023,1,653.17,653.17,45.89,credit card,Chicago,TX,USA,East,SP67,David,Returned,ORD5605-Robert Brown-HeadPhons-1,1
ORD2858,CUST5096,Robert Brown,PROD867,Laptop,Furniture,Table,23-02-2023,27-02-2023,3,1305.25,3915.75,10.32,credit card,Phoenix,AZ,USA,South,SP12,Charlie,Returned,ORD2858-Robert Brown-Laptop-3,1
ORD1609,CUST8454,Alice Smith,PROD707,tablet,Accessories,Headphones,12-01-2023,13-01-2023,8,253.36,2026.88,41,credit card,Phoenix,NY,USA,North,SP86,David,,ORD1609-Alice Smith-tablet-8,1
ORD8651,CUST3509,John Doe,PROD963,Laptop,Furniture,Chair,26-09-2023,21-09-2023,2,676.45,983.59,16.35,credit card,Phoenix,TX,USA,South,SP21,Charlie,Not Returned,ORD8651-John Doe-Laptop-2,1
ORD4490,CUST6900,Michael Johnson,PROD121,tablet,Accessories,Keyboard,07-06-2023,21-06-2023,4,1040.94,4163.76,-3.11,DEBIT card,Chicago,IL,USA,North,SP72,Bob,Not Returned,ORD4490-Michael Johnson-tablet-4,1
ORD2381,CUST5699,Alice Smith,PROD557,Phone,Furniture,Table,08-03-2023,23-03-2023,7,1860.26,13021.82,36.17,Cash,Houston,AZ,USA,Central,SP30,Charlie,Not Returned,ORD2381-Alice Smith-Phone-7,1
ORD7984,CUST3856,Robert Brown,PROD147,HeadPhons,Electronics,Tablet,24-07-2023,23-07-2023,3,433.98,1301.94,,online payment,Houston,CA,USA,North,SP67,David,Returned,ORD7984-Robert Brown-HeadPhons-3,1
ORD2343,CUST7364,Alice Smith,PROD930,Monitorr,Electronics,Laptop,26-03-2023,03-04-2023,3,378.65,624.54,31.4,online payment,Phoenix,AZ,USA,South,SP72,Bob,Not Returned,ORD2343-Alice Smith-Monitorr-3,1
ORD3135,CUST3626,Emma Watson,PROD351,HeadPhons,Furniture,Sofa,04-09-2023,18-09-2023,6,471.39,2828.34,17.4,Credit Card,Los Angeles,CA,USA,South,SP23,Emma,Not Returned,ORD3135-Emma Watson-HeadPhons-6,1
ORD2959,CUST1343,Michael Johnson,PROD599,tablet,Appliances,Refrigerator,31-05-2023,09-06-2023,6,1774.25,10645.5,20.99,Online Payment,Los Angeles,AZ,USA,East,SP96,Charlie,Not Returned,ORD2959-Michael Johnson-tablet-6,1
ORD6411,CUST5912,Robert Brown,PROD632,tablet,Furniture,Chair,27-01-2023,07-02-2023,8,183.67,1469.36,,Credit Card,Houston,CA,USA,Central,SP73,Emma,Returned,ORD6411-Robert Brown-tablet-8,1
ORD3521,CUST8535,Alice Smith,PROD895,HeadPhons,Furniture,Sofa,03-02-2023,14-02-2023,9,1207.63,10868.67,10.11,Cash,New York,TX,USA,South,SP29,David,Not Returned,ORD3521-Alice Smith-HeadPhons-9,1
ORD5520,CUST9871,John Doe,PROD162,KEYBOARD,Appliances,Refrigerator,07-10-2023,22-10-2023,5,1120.7,5603.5,1.19,Credit Card,Phoenix,CA,USA,South,SP49,Bob,Not Returned,ORD5520-John Doe-KEYBOARD-5,1
ORD7755,CUST7590,John Doe,PROD640,Monitorr,Appliances,Washing Machine,05-07-2023,06-07-2023,2,798.68,1597.36,10.33,Credit Card,New York,CA,USA,South,SP33,Charlie,,ORD7755-John Doe-Monitorr-2,1
ORD9702,CUST6782,Alice Smith,PROD746,Phone,Accessories,Headphones,28-06-2023,29-06-2023,10,1947.91,19479.1,0.51,Cash,Phoenix,IL,USA,Central,SP80,Bob,Not Returned,ORD9702-Alice Smith-Phone-10,1
ORD5466,CUST7648,Michael Johnson,PROD624,tablet,Furniture,Sofa,04-11-2023,02-11-2023,1,1052.11,1052.11,27.7,credit card,Houston,NY,USA,Central,SP20,Emma,,ORD5466-Michael Johnson-tablet-1,1
ORD5906,CUST7844,Emma Watson,PROD869,Laptop,Accessories,Keyboard,12-03-2023,08-03-2023,4,367,1468,16.9,Online Payment,Houston,CA,USA,South,SP84,Bob,Not Returned,ORD5906-Emma Watson-Laptop-4,1
ORD8286,CUST8410,Emma Watson,PROD850,HeadPhons,Accessories,Headphones,10-08-2023,10-08-2023,3,824.67,2474.01,32.02,Cash,New York,AZ,USA,North,SP29,Alice,Returned,ORD8286-Emma Watson-HeadPhons-3,1
ORD1310,CUST7364,John Doe,PROD526,Monitorr,Accessories,Mouse,14-01-2023,10-01-2023,3,1932.5,5797.5,43.47,DEBIT card,New York,TX,USA,West,SP98,David,Returned,ORD1310-John Doe-Monitorr-3,1
ORD8074,CUST6534,John Doe,PROD830,Monitorr,Electronics,Tablet,06-09-2023,17-09-2023,3,531.48,847.8,38.05,DEBIT card,Chicago,AZ,USA,West,SP53,Bob,Returned,ORD8074-John Doe-Monitorr-3,1
ORD6829,CUST7535,Robert Brown,PROD821,Phone,Appliances,Refrigerator,13-01-2023,18-01-2023,2,869.11,1738.22,10.75,Cash,Chicago,CA,USA,North,SP66,David,Not Returned,ORD6829-Robert Brown-Phone-2,1
ORD5735,CUST9682,John Doe,PROD882,KEYBOARD,Furniture,Table,29-12-2022,28-12-2022,2,174.58,349.16,32.08,credit card,New York,TX,USA,South,SP86,Charlie,Not Returned,ORD5735-John Doe-KEYBOARD-2,1
ORD5831,CUST4554,Emma Watson,PROD545,Monitorr,Accessories,Headphones,17-12-2023,13-12-2023,4,1753.51,7014.04,49.86,online payment,Houston,TX,USA,West,SP42,David,Not Returned,ORD5831-Emma Watson-Monitorr-4,1
ORD6771,CUST4188,Alice Smith,PROD869,HeadPhons,Electronics,Tablet,14-04-2023,29-04-2023,9,424.43,3819.87,16.42,credit card,Chicago,NY,USA,Central,SP98,Charlie,Returned,ORD6771-Alice Smith-HeadPhons-9,1
ORD2240,CUST6954,Michael Johnson,PROD926,KEYBOARD,Electronics,Laptop,26-08-2023,01-09-2023,9,241.43,2172.87,25.79,Credit Card,Houston,AZ,USA,East,SP11,Bob,,ORD2240-Michael Johnson-KEYBOARD-9,1
ORD1757,CUST9981,John Doe,PROD693,Laptop,Appliances,Washing Machine,30-12-2023,06-01-2024,7,1006.76,7047.32,49.25,credit card,Houston,CA,USA,Central,SP58,Bob,,ORD1757-John Doe-Laptop-7,1
ORD8368,CUST7688,Emma Watson,PROD330,KEYBOARD,Furniture,Chair,27-01-2023,30-01-2023,10,688.79,6887.9,9.4,credit card,Los Angeles,AZ,USA,Central,SP11,David,Returned,ORD8368-Emma Watson-KEYBOARD-10,2
ORD3360,CUST6028,Michael Johnson,PROD268,Phone,Appliances,Washing Machine,16-01-2023,21-01-2023,2,318.78,637.56,19.86,Credit Card,Houston,AZ,USA,North,SP80,Bob,,ORD3360-Michael Johnson-Phone-2,1
ORD8772,CUST3315,Alice Smith,PROD137,tablet,Electronics,Laptop,09-04-2023,23-04-2023,9,922.8,8305.2,-24.43,Credit Card,Phoenix,NY,USA,North,SP83,Bob,,ORD8772-Alice Smith-tablet-9,1
ORD8907,CUST9893,Emma Watson,PROD610,tablet,Accessories,Mouse,19-11-2023,30-11-2023,7,1109.08,7763.56,37.34,Cash,Houston,CA,USA,West,SP22,Charlie,Not Returned,ORD8907-Emma Watson-tablet-7,1
ORD1958,CUST5920,Robert Brown,PROD919,HeadPhons,Furniture,Sofa,20-04-2023,15-04-2023,7,532.01,3724.07,,online payment,New York,IL,USA,South,SP36,David,,ORD1958-Robert Brown-HeadPhons-7,1
ORD5060,CUST7752,John Doe,PROD960,HeadPhons,Electronics,Phone,07-11-2023,08-11-2023,1,711.43,815.08,,DEBIT card,New York,AZ,USA,East,SP25,Emma,Not Returned,ORD5060-John Doe-HeadPhons-1,1
ORD1568,CUST4558,Emma Watson,PROD913,Monitorr,Furniture,Table,25-06-2023,28-06-2023,8,1939.8,15518.4,,credit card,Los Angeles,AZ,USA,South,SP79,Emma,Returned,ORD1568-Emma Watson-Monitorr-8,1
ORD9163,CUST3567,Alice Smith,PROD870,HeadPhons,Accessories,Keyboard,09-06-2023,12-06-2023,1,1927.1,1927.1,9.45,Cash,Phoenix,IL,USA,South,SP41,Bob,,ORD9163-Alice Smith-HeadPhons-1,1
ORD8145,CUST9478,Alice Smith,PROD823,Phone,Accessories,Mouse,09-02-2023,05-02-2023,10,1855.05,18550.5,46.52,online payment,Houston,CA,USA,South,SP69,Bob,Returned,ORD8145-Alice Smith-Phone-10,1
ORD5780,CUST8257,Michael Johnson,PROD135,KEYBOARD,Furniture,Sofa,03-03-2023,08-03-2023,5,1872.48,9362.4,,Cash,Phoenix,NY,USA,Central,SP35,Emma,,ORD5780-Michael Johnson-KEYBOARD-5,1
ORD3497,,John Doe,PROD684,Phone,Appliances,Washing Machine,10-03-2023,22-03-2023,2,1299.57,2599.14,,credit card,Los Angeles,IL,USA,East,SP46,Emma,,ORD3497-John Doe-Phone-2,1
ORD4898,CUST3823,Emma Watson,PROD627,Monitorr,Appliances,Microwave,09-01-2023,15-01-2023,10,1286.67,12866.7,31.32,Cash,Los Angeles,TX,USA,Central,SP24,Charlie,Not Returned,ORD4898-Emma Watson-Monitorr-10,1
ORD9576,CUST3553,Alice Smith,PROD340,KEYBOARD,Furniture,Table,07-03-2023,15-03-2023,6,620.42,3722.52,-25.91,Credit Card,Los Angeles,CA,USA,West,SP34,Bob,,ORD9576-Alice Smith-KEYBOARD-6,1
ORD7267,CUST4240,Michael Johnson,PROD379,Monitorr,Accessories,Headphones,05-04-2023,11-04-2023,8,650.4,5203.2,12.8,DEBIT card,Los Angeles,TX,USA,North,SP33,Emma,,ORD7267-Michael Johnson-Monitorr-8,1
ORD8940,CUST6185,John Doe,PROD616,tablet,Electronics,Tablet,01-10-2023,15-10-2023,3,1590.29,4770.87,,Cash,New York,IL,USA,Central,SP67,David,,ORD8940-John Doe-tablet-3,1
ORD6139,CUST3139,John Doe,PROD377,KEYBOARD,Appliances,Microwave,15-04-2023,21-04-2023,5,1219.37,6096.85,,DEBIT card,Houston,TX,USA,Central,SP77,David,,ORD6139-John Doe-KEYBOARD-5,1
ORD2584,CUST8973,Michael Johnson,PROD708,KEYBOARD,Furniture,Sofa,03-11-2023,31-10-2023,2,632.87,1265.74,10.12,online payment,Chicago,TX,USA,North,SP56,Emma,Not Returned,ORD2584-Michael Johnson-KEYBOARD-2,1
ORD8144,CUST9693,Emma Watson,PROD258,Monitorr,Appliances,Refrigerator,25-01-2023,07-02-2023,7,1074.77,7523.39,,Cash,Los Angeles,NY,USA,South,SP26,Charlie,,ORD8144-Emma Watson-Monitorr-7,1
ORD7875,CUST1578,Alice Smith,PROD788,HeadPhons,Furniture,Sofa,21-02-2023,03-03-2023,9,705.03,6345.27,18.07,online payment,Phoenix,IL,USA,West,SP23,Emma,Returned,ORD7875-Alice Smith-HeadPhons-9,1
ORD4858,CUST2070,Michael Johnson,PROD811,KEYBOARD,Furniture,Chair,07-11-2023,10-11-2023,6,438.66,2631.96,25.77,credit card,Los Angeles,NY,USA,North,SP90,Alice,Not Returned,ORD4858-Michael Johnson-KEYBOARD-6,1
ORD8798,CUST1142,Alice Smith,PROD808,tablet,Accessories,Headphones,04-11-2023,06-11-2023,9,605.16,5446.44,12.06,Cash,Chicago,CA,USA,West,SP69,Alice,Returned,ORD8798-Alice Smith-tablet-9,1
ORD4515,CUST1864,Alice Smith,PROD545,Laptop,Accessories,Headphones,19-08-2023,02-09-2023,5,242.57,1643.13,15.31,Online Payment,Houston,TX,USA,North,SP93,Alice,Returned,ORD4515-Alice Smith-Laptop-5,1
ORD8484,CUST2473,John Doe,PROD603,HeadPhons,Electronics,Laptop,25-04-2023,01-05-2023,6,1853.67,11122.02,36.22,online payment,Houston,CA,USA,North,SP13,Bob,Returned,ORD8484-John Doe-HeadPhons-6,1
ORD9336,CUST6844,Michael Johnson,PROD839,KEYBOARD,Appliances,Refrigerator,25-11-2023,21-11-2023,4,1128.68,4514.72,18.23,Cash,Phoenix,CA,USA,South,SP17,Charlie,Not Returned,ORD9336-Michael Johnson-KEYBOARD-4,1
ORD4004,CUST3467,Michael Johnson,PROD411,Monitorr,Furniture,Table,12-03-2023,15-03-2023,7,1077.79,7544.53,43.95,credit card,Phoenix,CA,USA,North,SP87,Bob,,ORD4004-Michael Johnson-Monitorr-7,1
ORD5362,CUST6039,Alice Smith,PROD653,Phone,Furniture,Table,18-08-2023,22-08-2023,10,257.51,2575.1,,DEBIT card,Phoenix,CA,USA,East,SP62,David,Not Returned,ORD5362-Alice Smith-Phone-10,1
ORD2251,CUST6946,Emma Watson,PROD550,tablet,Electronics,Tablet,03-08-2023,18-08-2023,9,1665.45,14989.05,23.05,online payment,Los Angeles,IL,USA,Central,SP90,Alice,Not Returned,ORD2251-Emma Watson-tablet-9,1
ORD8113,CUST6169,Michael Johnson,PROD985,KEYBOARD,Appliances,Refrigerator,12-03-2023,16-03-2023,2,942.46,1884.92,17.92,Online Payment,Houston,CA,USA,West,SP90,David,,ORD8113-Michael Johnson-KEYBOARD-2,1
ORD9383,CUST8317,John Doe,PROD519,HeadPhons,Electronics,Tablet,25-12-2022,07-01-2023,1,163,163,15.8,Cash,Houston,NY,USA,East,SP38,Emma,,ORD9383-John Doe-HeadPhons-1,1
ORD6947,CUST3870,Robert Brown,PROD800,Laptop,Furniture,Sofa,22-12-2023,21-12-2023,6,1112.87,6677.22,49.56,DEBIT card,Houston,AZ,USA,South,SP75,Bob,Returned,ORD6947-Robert Brown-Laptop-6,1
ORD6444,CUST2662,Emma Watson,PROD280,KEYBOARD,Furniture,Sofa,26-02-2023,21-02-2023,4,892.38,3569.52,-45.38,Online Payment,Houston,IL,USA,Central,SP69,David,Not Returned,ORD6444-Emma Watson-KEYBOARD-4,1
ORD7284,CUST3618,Alice Smith,PROD730,Laptop,Electronics,Tablet,06-07-2023,19-07-2023,5,1208.52,6042.6,2.65,online payment,New York,IL,USA,North,SP49,Bob,,ORD7284-Alice Smith-Laptop-5,1
ORD1195,CUST3490,Emma Watson,PROD519,Monitorr,Electronics,Laptop,18-07-2023,24-07-2023,1,765.24,414.87,36.8,credit card,Houston,AZ,USA,Central,SP55,Alice,,ORD1195-Emma Watson-Monitorr-1,1
ORD2771,CUST2940,Emma Watson,PROD455,Monitorr,Accessories,Mouse,26-05-2023,29-05-2023,6,127.36,764.16,35.24,credit card,Chicago,NY,USA,South,SP73,David,Not Returned,ORD2771-Emma Watson-Monitorr-6,1
ORD1869,CUST7712,Emma Watson,PROD160,KEYBOARD,Appliances,Microwave,04-05-2023,09-05-2023,4,756.35,3025.4,18.42,Online Payment,New York,NY,USA,West,SP19,David,Not Returned,ORD1869-Emma Watson-KEYBOARD-4,1
ORD4868,CUST8693,John Doe,PROD972,Monitorr,Electronics,Laptop,02-07-2023,08-07-2023,5,102.31,511.55,43.54,Cash,Houston,AZ,USA,North,SP16,David,Returned,ORD4868-John Doe-Monitorr-5,1
ORD7643,CUST5607,John Doe,PROD586,Laptop,Accessories,Headphones,09-05-2023,12-05-2023,8,333.83,2670.64,-33.12,credit card,Phoenix,IL,USA,West,SP69,Alice,,ORD7643-John Doe-Laptop-8,1
ORD3060,CUST5086,Robert Brown,PROD917,KEYBOARD,Furniture,Chair,16-07-2023,30-07-2023,5,771.28,3856.4,,Credit Card,New York,AZ,USA,West,SP42,Alice,,ORD3060-Robert Brown-KEYBOARD-5,1
ORD1018,CUST3402,Alice Smith,PROD393,HeadPhons,Appliances,Refrigerator,02-01-2023,30-12-2022,10,1461.61,14616.1,35.98,Cash,Houston,IL,USA,South,SP68,Bob,Returned,ORD1018-Alice Smith-HeadPhons-10,1
ORD8901,CUST2590,Michael Johnson,PROD789,Phone,Accessories,Mouse,24-01-2023,24-01-2023,3,1572.18,2769.36,48.93,credit card,Chicago,AZ,USA,East,SP96,Alice,Returned,ORD8901-Michael Johnson-Phone-3,1
ORD4263,CUST3221,Michael Johnson,PROD984,tablet,Electronics,Tablet,03-12-2023,14-12-2023,4,632.6,2530.4,31.17,Cash,New York,CA,USA,East,SP48,Alice,,ORD4263-Michael Johnson-tablet-4,1
ORD2646,CUST8746,Emma Watson,PROD375,HeadPhons,Electronics,Phone,03-10-2023,04-10-2023,1,115.78,115.78,31.41,Cash,Houston,IL,USA,East,SP26,Alice,Not Returned,ORD2646-Emma Watson-HeadPhons-1,1
ORD2417,CUST3792,Emma Watson,PROD931,Monitorr,Appliances,Microwave,07-10-2023,04-10-2023,9,934.32,8408.88,27.11,Cash,Los Angeles,CA,USA,Central,SP38,Emma,Returned,ORD2417-Emma Watson-Monitorr-9,1
ORD2744,CUST6937,John Doe,PROD448,tablet,Electronics,Phone,23-02-2023,21-02-2023,2,1688.29,3376.58,,Online Payment,Phoenix,AZ,USA,North,SP66,Bob,,ORD2744-John Doe-tablet-2,1
ORD2311,CUST3979,Emma Watson,PROD504,KEYBOARD,Appliances,Washing Machine,16-12-2023,25-12-2023,1,1719.68,1719.68,21.23,online payment,Chicago,IL,USA,East,SP71,Charlie,,ORD2311-Emma Watson-KEYBOARD-1,1
ORD8159,CUST1325,Robert Brown,PROD424,HeadPhons,Appliances,Washing Machine,16-01-2023,29-01-2023,8,208.65,1669.2,1.51,online payment,Chicago,TX,USA,Central,SP83,Emma,Returned,ORD8159-Robert Brown-HeadPhons-8,1
ORD8933,CUST6633,Robert Brown,PROD552,HeadPhons,Furniture,Chair,20-10-2023,24-10-2023,10,1983.16,19831.6,25.82,credit card,Los Angeles,AZ,USA,North,SP61,Alice,,ORD8933-Robert Brown-HeadPhons-10,1
ORD1086,CUST2392,Michael Johnson,PROD236,KEYBOARD,Appliances,Refrigerator,23-01-2023,05-02-2023,10,669.62,6696.2,7.43,online payment,Chicago,AZ,USA,North,SP67,David,Not Returned,ORD1086-Michael Johnson-KEYBOARD-10,1
ORD1076,CUST2128,Michael Johnson,PROD537,Phone,Appliances,Washing Machine,24-12-2022,28-12-2022,4,527.73,2110.92,27.31,credit card,Chicago,NY,USA,North,SP63,Alice,,ORD1076-Michael Johnson-Phone-4,1
ORD8982,CUST5916,John Doe,PROD582,Monitorr,Electronics,Tablet,22-04-2023,25-04-2023,5,1499.31,7496.55,9.64,online payment,Los Angeles,AZ,USA,North,SP64,David,,ORD8982-John Doe-Monitorr-5,1
ORD8381,CUST3449,Robert Brown,PROD504,Phone,Electronics,Laptop,12-04-2023,11-04-2023,6,1640.28,9841.68,38.15,online payment,Chicago,IL,USA,South,SP71,Emma,Not Returned,ORD8381-Robert Brown-Phone-6,1
